dummy,first,second,Grid,Lat,Long
,274224,45194,SX7422445194,50.293258,-3.7671177
,630425,254042,TM3042554042,52.136593,1.36571
,420821,196008,SU2082196008,51.662472,-1.7003756
,411401,331186,SK1140131186,52.878023,-1.8320417
,496940,375551,SK9694075551,53.268102,-0.54795264
,404555,345692,SK0455545692,53.008521,-1.9335646
,376630,142871,ST7663042871,51.184585,-2.33575
,354465,179761,ST5446579761,51.514926,-2.6575945
,403051,253675,SP0305153675,52.181318,-1.9567956
,475895,238630,SP7589538630,52.040884,-0.89489308
,557492,107430,TQ5749207430,50.844962,0.2356812
,447013,110328,SU4701310328,50.890531,-1.3329674
,456393,219144,SP5639319144,51.868031,-1.1823792
,590428,338001,TF9042838001,52.905692,0.83015296
,393388,93923,SY9338893923,50.744874,-2.0950784
,420682,189012,SU2068289012,51.599575,-1.7027961
,420992,188816,SU2099288816,51.597801,-1.6983322
,629878,315535,TG2987815535,52.688684,1.3999512
,414685,244775,SP1468544775,52.101119,-1.7870276
,389957,89555,SY8995789555,50.705544,-2.1435861
,560977,183363,TQ6097783363,51.526238,0.31914156
,435738,312311,SK3573812311,52.707292,-1.4724956
,301466,97090,SY0146697090,50.765004,-3.3985333
,354762,193562,ST5476293562,51.639032,-2.6550969
,465779,320785,SK6577920785,52.780649,-1.0262304
,393212,92885,SY9321292885,50.735537,-2.0975534
,243454,53023,SX4345453023,50.356248,-4.2020427
,357405,124030,ST5740524030,51.014061,-2.6085721
,408318,183058,SU0831883058,51.546356,-1.8814416
,417307,191077,SU1730791077,51.618255,-1.7514214
,372541,213700,SO7254113700,51.821243,-2.3997902
,334899,98840,SY3489998840,50.785461,-2.9248618
,551252,272416,TL5125272416,52.328993,0.2181753
,625674,239588,TM2567439588,52.008817,1.2868604
,360480,123924,ST6048023924,51.013328,-2.5647284
,473633,205988,SP7363305988,51.747761,-0.93482544
,633459,149347,TR3345949347,51.19562,1.3400624
,364135,159542,ST6413559542,51.333832,-2.5161944
,448774,212010,SP4877412010,51.804611,-1.2940277
,609858,314993,TG0985814993,52.691939,1.1038759
,633263,165267,TR3326365267,51.338606,1.3476394
,190200,209976,SM9020009976,51.749092,-5.0407401
,628941,150723,TR2894150723,51.209799,1.2763888
,570115,284654,TL7011584654,52.433391,0.50092304
,367372,188828,ST6737288828,51.597344,-2.472445
,331682,370582,SJ3168270582,53.227867,-3.0248339
,338419,339068,SJ3841939068,52.945448,-2.9178835
,391748,228979,SO9174828979,51.959232,-2.1214993
,461474,237534,SP6147437534,52.032815,-1.1053112
,463037,141814,SU6303741814,51.172101,-1.099707
,371971,193941,ST7197193941,51.643564,-2.4064621
,442964,322649,SK4296422649,52.799697,-1.3642025
,412705,193851,SU1270593851,51.643318,-1.8177906
,407075,106873,SU0707506873,50.861324,-1.9008445
,584276,277118,TL8427677118,52.361132,0.70484161
,585177,324968,TF8517724968,52.790502,0.74477648
,427125,209714,SP2712509714,51.785433,-1.6081736
,434623,140438,SU3462340438,51.162149,-1.5062465
,344449,137081,ST4444937081,51.130298,-2.7952542
,345206,136870,ST4520636870,51.128474,-2.7844049
,308077,172202,ST0807772202,51.441325,-3.3239755
,356500,273400,SO5650073400,52.356924,-2.6401448
,301672,103703,ST0167203703,50.824489,-3.3973855
,313742,175059,ST1374275059,51.4679,-3.2431866
,240828,62572,SX4082862572,50.441353,-4.2429769
,368814,677402,NT6881477402,55.988566,-2.5014519
,281934,125747,SS8193425747,51.018939,-3.6846419
,230312,94341,SX3031294341,50.72385,-4.4054472
,321852,130297,ST2185230297,51.066665,-3.1166594
,238717,367342,SH3871767342,53.178669,-4.4148095
,410222,99598,SZ1022299598,50.795857,-1.8563311
,342153,196498,ST4215396498,51.664269,-2.8377679
,443707,372522,SK4370772522,53.247923,-1.3464454
,345545,325520,SJ4554525520,52.824445,-2.8095757
,408332,107310,SU0833207310,50.865237,-1.8829747
,250255,365482,SH5025565482,53.165336,-4.2414398
,426765,346192,SK2676546192,53.01237,-1.6025256
,302353,83979,SY0235383979,50.647285,-3.3824882
,520223,226459,TL2022326459,51.92368,-0.25313451
,405429,101978,SU0542901978,50.817323,-1.9243026
,558338,186896,TQ5833886896,51.558725,0.28272047
,339249,115679,ST3924915679,50.93734,-2.8659632
,174289,32552,SW7428932552,50.149968,-5.1608149
,314364,123660,ST1436423660,51.005928,-3.221928
,231165,62264,SX3116562264,50.435884,-4.3788011
,228980,94614,SX2898094614,50.725912,-4.4244272
,230646,94753,SX3064694753,50.727649,-4.4009089
,171606,32741,SW7160632741,50.150637,-5.1984228
,235734,66376,SX3573466376,50.47413,-4.3163242
,172731,33747,SW7273133747,50.160103,-5.1833011
,359176,146235,ST5917646235,51.213848,-2.5858481
,472106,378955,SK7210678955,53.302646,-0.9194544
,232069,61167,SX3206961167,50.426286,-4.3655915
,548420,117019,TQ4842017019,50.933529,0.1108086
,363204,145130,ST6320445130,51.204187,-2.5280694
,352554,138982,ST5255438982,51.148121,-2.6796868
,581725,176147,TQ8172576147,51.455134,0.61420267
,406095,202822,SP0609502822,51.724087,-1.9131613
,302265,171141,ST0226571141,51.430814,-3.4072789
,597181,132855,TQ9718132855,51.061165,0.81254177
,396735,97102,SY9673597102,50.77349,-2.0476699
,523131,362337,TF2313162337,53.143959,-0.16053814
,619515,297081,TM1951597081,52.527348,1.2346499
,339241,189511,ST3924189511,51.601147,-2.8786503
,601454,231228,TM0145431228,51.943065,0.92957934
,489570,249520,SP8957049520,52.136728,-0.69271156
,296731,97379,SX9673197379,50.766778,-3.4657317
,426921,96715,SZ2692196715,50.769401,-1.6196098
,445963,115802,SU4596315802,50.939836,-1.3472067
,425756,145565,SU2575645565,51.208716,-1.6326816
,461955,159138,SU6195559138,51.327975,-1.1121883
,466740,379967,SK6674079967,53.312443,-0.99974892
,495930,260200,SP9593060200,52.231651,-0.59679689
,365003,161514,ST6500361514,51.351617,-2.5039301
,345439,111331,ST4543911331,50.898865,-2.7772263
,602536,281162,TM0253681162,52.391002,0.97507336
,633530,144887,TR3353044887,51.155555,1.3381815
,418054,257281,SP1805457281,52.213454,-1.7371833
,352294,315486,SJ5229415486,52.734892,-2.7079611
,397396,156384,ST9739656384,51.306568,-2.0387408
,553659,364456,TF5365964456,53.155071,0.29653687
,442015,367962,SK4201567962,53.207073,-1.3724001
,332821,124658,ST3282124658,51.017356,-2.9590939
,447020,356903,SK4702056903,53.107254,-1.2990904
,328904,297350,SO2890497350,52.569308,-3.0503971
,240703,52965,SX4070352965,50.354988,-4.24066
,557342,117038,TQ5734217038,50.931336,0.23768614
,559850,186750,TQ5985086750,51.556987,0.30444671
,533992,294234,TL3399294234,52.529504,-0.026200489
,583795,307864,TF8379507864,52.637389,0.71474962
,301601,85206,SY0160185206,50.65819,-3.3934476
,351373,131348,ST5137331348,51.079382,-2.6955379
,406250,241513,SP0625041513,52.07195,-1.9102288
,320100,203640,SO2010003640,51.725764,-3.1581947
,391529,307941,SJ9152907941,52.669112,-2.1267016
,361989,430666,SD6198930666,53.770939,-2.5781865
,197321,216854,SM9732116854,51.813473,-4.9417459
,495555,226052,SP9555526052,51.924797,-0.61183901
,481892,248274,SP8189248274,52.126718,-0.80516651
,299134,90217,SX9913490217,50.702816,-3.4297063
,443978,371339,SK4397871339,53.237268,-1.3425472
,527311,276335,TL2731176335,52.370278,-0.13144893
,476290,206089,SP7629006089,51.748313,-0.89632417
,592218,219053,TL9221819053,51.836996,0.78860013
,481773,284102,SP8177384102,52.448768,-0.79822294
,298519,125428,SS9851925428,51.019241,-3.4481876
,331704,142629,ST3170442629,51.178798,-2.978421
,255683,190908,SS5568390908,51.598474,-4.0850466
,454277,373986,SK5427773986,53.260108,-1.187805
,242998,546343,NX4299846343,54.787344,-4.4431661
,522603,258420,TL2260358420,52.21037,-0.20707564
,470762,220156,SP7076220156,51.875494,-0.97351575
,421291,326955,SK2129126955,52.839691,-1.6853675
,374778,312267,SJ7477812267,52.707476,-2.3747376
,346740,147660,ST4674047660,51.225634,-2.7640881
,509414,358487,TF0941458487,53.112355,-0.36683455
,433908,317806,SK3390817806,52.756806,-1.4990139
,336434,147337,ST3643447337,51.221673,-2.9115987
,535667,242584,TL3566742584,52.065023,-0.02230998
,402315,178635,SU0231578635,51.506642,-1.9680372
,507464,349010,TF0746449010,53.027595,-0.39911573
,483499,253697,SP8349953697,52.175223,-0.78036662
,319934,193293,ST1993493293,51.632727,-3.1582213
,452973,373493,SK5297373493,53.255809,-1.2074328
,527442,338175,TF2744238175,52.925871,-0.10566225
,513170,347680,TF1317047680,53.01447,-0.31454189
,470671,334431,SK7067134431,52.90268,-0.9507649
,351826,302964,SJ5182602964,52.622291,-2.7130556
,350687,304131,SJ5068704131,52.632678,-2.7300539
,455645,414136,SE5564514136,53.620816,-1.1602167
,302683,109929,ST0268309929,50.880631,-3.3846931
,288221,208706,SN8822108706,51.765839,-3.6211986
,494241,220134,SP9424120134,51.871828,-0.63255715
,486942,216405,SP8694216405,51.839493,-0.73948296
,551742,272943,TL5174272943,52.333592,0.22559777
,540507,244190,TL4050744190,52.078248,0.048908276
,509987,339519,TF0998739519,52.941802,-0.36473718
,464444,385885,SK6444485885,53.365914,-1.0330024
,480650,271848,SP8065071848,52.338794,-0.81768949
,635826,275350,TM3582675350,52.325534,1.4593278
,331018,403806,SD3101803806,53.526369,-3.0420444
,255883,58478,SX5588358478,50.408451,-4.0295321
,330614,108791,ST3061408791,50.874434,-2.9875242
,468420,232700,SP6842032700,51.988549,-1.0050398
,475935,238464,SP7593538464,52.039387,-0.89434682
,453955,322996,SK5395522996,52.801831,-1.2011432
,454219,240400,SP5421940400,52.059335,-1.2106014
,467163,245965,SP6716345965,52.107945,-1.0207395
,431223,259709,SP3122359709,52.234695,-1.544226
,388136,102088,ST8813602088,50.818213,-2.1697817
,409653,100413,SU0965300413,50.803196,-1.8643833
,285648,195107,SS8564895107,51.6431,-3.6540029
,134798,521384,NW3479821384,54.518139,-6.0994
,461609,323941,SK6160923941,52.809507,-1.0874508
,375073,204169,SO7507304169,51.73567,-2.3623682
,487386,213197,SP8738613197,51.810588,-0.73384884
,569468,194288,TQ6946894288,51.621897,0.44669116
,494072,408026,SE9407208026,53.560432,-0.58126218
,364360,131378,ST6436031378,51.080608,-2.5101579
,310571,185789,ST1057185789,51.563861,-3.291551
,472389,166123,SU7238966123,51.389541,-0.96104131
,525597,219859,TL2559719859,51.863185,-0.17742949
,484930,347958,SK8493047958,53.022187,-0.73528255
,477523,339594,SK7752339594,52.948139,-0.84768499
,411316,111949,SU1131611949,50.906903,-1.840431
,537951,242629,TL3795142629,52.064864,0.01100504
,426442,277257,SP2644277257,52.392701,-1.6128585
,318022,538154,NY1802238154,54.731656,-3.2745725
,251657,136715,SS5165736715,51.110479,-4.1205183
,298420,377733,SH9842077733,53.286798,-3.5252087
,501637,227287,TL0163727287,51.934821,-0.52306051
,615860,165945,TR1586065945,51.351562,1.0985982
,387124,87619,SY8712487619,50.688078,-2.1836368
,497332,224831,SP9733224831,51.913515,-0.58635088
,554339,106829,TQ5433906829,50.840411,0.19067765
,460277,187911,SU6027787911,51.586839,-1.1313735
,459630,371882,SK5963071882,53.240625,-1.1079629
,473852,245470,SP7385245470,52.102645,-0.92319559
,420921,264349,SP2092164349,52.276895,-1.6947877
,346189,458787,SD4618958787,54.022263,-2.8228343
,450120,423193,SE5012023193,53.702772,-1.2422786
,504351,233195,TL0435133195,51.987418,-0.48180635
,568713,144255,TQ6871344255,51.172649,0.4120284
,529836,342114,TF2983642114,52.960686,-0.068496015
,596876,195875,TQ9687695875,51.627237,0.84302261
,544282,246623,TL4428246623,52.099137,0.10498322
,438841,313519,SK3884113519,52.717938,-1.4264296
,460746,370838,SK6074670838,53.231115,-1.0914417
,366792,292516,SO6679292516,52.529493,-2.4909394
,295073,101829,SS9507301829,50.806483,-3.4905058
,331664,154677,ST3166454677,51.287111,-2.9812953
,520911,220037,TL2091120037,51.865819,-0.24538433
,536677,316760,TF3667716760,52.731214,0.022666408
,539629,382380,TF3962982380,53.319938,0.094724743
,429958,301789,SK2995801789,52.613055,-1.5589922
,437983,257474,SP3798357474,52.214179,-1.4454953
,485062,107653,SU8506207653,50.862139,-0.79273046
,633149,260842,TM3314960842,52.196478,1.4101062
,409877,99146,SZ0987799146,50.791799,-1.8612382
,457669,369999,SK5766969999,53.223917,-1.1376829
,649805,289745,TM4980589745,52.448503,1.6747485
,388259,164933,ST8825964933,51.383321,-2.1701001
,290227,205890,SN9022705890,51.740927,-3.5912517
,428383,424026,SE2838324026,53.711888,-1.5714524
,227223,97462,SX2722397462,50.750979,-4.4506327
,245551,108489,SS4555108489,50.855237,-4.195674
,237810,97603,SX3781097603,50.755303,-4.3007481
,630622,157583,TR3062257583,51.270705,1.3048272
,307214,139932,ST0721439932,51.151098,-3.3279899
,600954,158459,TR0095458459,51.289798,0.8806164
,593459,143378,TQ9345943378,51.156944,0.76513053
,340350,736850,NO4035036850,56.519889,-2.9710708
,492911,102524,SU9291102524,50.814822,-0.68253376
,471909,386124,SK7190986124,53.367101,-0.92078512
,364184,161166,ST6418461166,51.348437,-2.515655
,507682,264475,TL0768264475,52.2679,-0.4234275
,605307,304915,TG0530704915,52.603211,1.0303722
,594816,285818,TL9481685818,52.435606,0.86448509
,615546,154407,TR1554654407,51.248085,1.087133
,615930,154399,TR1593054399,51.247868,1.0926219
,615546,154407,TR1554654407,51.248085,1.087133
,242800,217100,SN4280017100,51.830334,-4.2827231
,460796,321384,SK6079621384,52.786616,-1.0999847
,459891,217614,SP5989117614,51.853913,-1.1318467
,417714,95129,SZ1771495129,50.755491,-1.7502449
,534300,391971,TF3430091971,53.407472,0.018847784
,365269,204909,SO6526904909,51.7418,-2.5044088
,465520,286041,SP6552086041,52.468385,-1.0369476
,477955,154961,SU7795554961,51.288459,-0.88350479
,506712,178385,TQ0671278385,51.494347,-0.46423133
,439433,88404,SZ3943388404,50.693953,-1.4430759
,576155,144510,TQ7615544510,51.172698,0.51850182
,377846,144006,ST7784644006,51.194839,-2.3184226
,356062,142974,ST5606242974,51.184296,-2.6300274
,300756,111313,ST0075611313,50.892744,-3.4124521
,486215,244957,SP8621544957,52.096248,-0.74287249
,466033,362403,SK6603362403,53.154676,-1.0139917
,474907,368832,SK7490768832,53.211282,-0.87981093
,324689,183126,ST2468983126,51.541986,-3.0873483
,502105,366002,TF0210566002,53.181331,-0.47359285
,129536,531688,NW2953631688,54.607712,-6.1899456
,199087,202465,SM9908702465,51.684905,-4.9078456
,196092,197842,SR9609297842,51.642314,-4.9484123
,304594,197985,ST0459497985,51.672506,-3.3810774
,546008,146601,TQ4600846601,51.199973,0.088439375
,532326,247631,TL3232647631,52.11118,-0.069061143
,366325,184511,ST6632584511,51.558468,-2.4871445
,274517,55506,SX7451755506,50.386015,-3.7664422
,526272,312782,TF2627212782,52.697999,-0.13285948
,465126,197272,SU6512697272,51.670456,-1.0596562
,262382,202019,SN6238202019,51.699993,-3.9927658
,291535,78055,SX9153578055,50.592115,-3.5337095
,235344,122223,SS3534422223,50.975817,-4.3467644
,565033,144747,TQ6503344747,51.178142,0.35966075
,309173,169565,ST0917369565,51.417798,-3.3075337
,360954,102552,ST6095402552,50.821185,-2.5556773
,371584,92877,SY7158492877,50.734806,-2.4040244
,446470,220271,SP4647020271,51.879076,-1.3263331
,305042,142360,ST0504242360,51.172568,-3.3596766
,384487,159180,ST8448759180,51.3315,-2.2240487
,407114,189633,SU0711489633,51.60549,-1.8986732
,418428,139160,SU1842839160,51.151405,-1.7379078
,476729,203583,SP7672903583,51.725726,-0.89051818
,331844,372029,SJ3184472029,53.240892,-3.0227177
,192864,66586,SW9286466586,50.462433,-4.9198505
,160383,37814,SW6038337814,50.191754,-5.3584386
,232248,235208,SN3224835208,51.989921,-4.4445323
,396417,190978,ST9641790978,51.617615,-2.0531469
,496400,262540,SP9640062540,52.2526,-0.58925057
,239600,373400,SH3960073400,53.233342,-4.4046553
,266057,201531,SN6605701531,51.696498,-3.9394334
,260904,212664,SN6090412664,51.795279,-4.0183994
,471371,383853,SK7137183853,53.346764,-0.92938039
,519906,239446,TL1990639446,52.040456,-0.25320755
,394200,156500,ST9420056500,51.307587,-2.0845909
,302351,167146,ST0235167146,51.394918,-3.4049406
,551763,272656,TL5176372656,52.331008,0.22577626
,372299,97660,SY7229997660,50.777851,-2.3942544
,458154,239733,SP5815439733,52.052941,-1.1533273
,249621,203809,SN4962103809,51.712799,-4.1780556
,479012,249026,SP7901249026,52.133897,-0.84705268
,207186,209092,SN0718609092,51.747259,-4.7945059
,538539,318458,TF3853918458,52.745995,0.050938518
,614920,166471,TR1492066471,51.356641,1.0854373
,570890,110991,TQ7089010991,50.873157,0.42747538
,504955,373023,TF0495573023,53.243864,-0.42865701
,311830,198070,ST1183098070,51.674454,-3.2764873
,164660,496054,SB6466096054,54.305704,-5.6189755
,537290,244247,TL3729044247,52.079566,0.002019097
,387169,160365,ST8716960365,51.342223,-2.1855965
,479288,138479,SU7928838479,51.140099,-0.86803215
,337007,151114,ST3700751114,51.255695,-2.9040604
,192777,216646,SM9277716646,51.809939,-5.007446
,461655,344045,SK6165544045,52.9902,-1.0829624
,465301,360985,SK6530160985,53.142021,-1.0252249
,619386,157434,TR1938657434,51.2738,1.1439227
,489205,265630,SP8920565630,52.281585,-0.69380381
,273414,191650,SS7341491650,51.60941,-3.8294646
,172387,48080,SW7238748080,50.288674,-5.1967098
,200121,64070,SX0012164070,50.442353,-4.8163918
,388650,182700,ST8865082700,51.54308,-2.1650579
,548450,180950,TQ4845080950,51.507986,0.13768633
,351817,131004,ST5181731004,51.076326,-2.6891542
,355189,130227,ST5518930227,51.069614,-2.6409281
,511550,168450,TQ1155068450,51.404118,-0.39769869
,431775,264043,SP3177564043,52.273627,-1.5357371
,601995,223773,TM0199523773,51.87593,0.93307209
,320496,176903,ST2049676903,51.485468,-3.1463914
,555150,176522,TQ5515076522,51.466404,0.23220811
,551737,181984,TQ5173781984,51.516404,0.18545811
,436432,568239,NZ3643268239,55.007387,-1.4319123
,314195,1009356,HY1419509356,58.962756,-3.4936579
,314195,1009356,HY1419509356,58.962756,-3.4936579
,314195,1009356,HY1419509356,58.962756,-3.4936579
,314195,1009356,HY1419509356,58.962756,-3.4936579
,354000,1028400,HY5400028400,59.139897,-2.8056607
,170120,500920,NW7012000920,54.351838,-5.5389778
,179386,820428,NG7938620428,57.221279,-5.6559012
,271966,150179,SS7196650179,51.236385,-3.8353673
,354000,1028400,HY5400028400,59.139897,-2.8056607
,454641,92078,SZ5464192078,50.725762,-1.2272381
,143843,667672,NR4384367672,55.834073,-6.0924288
,328689,986676,ND2868986676,58.761787,-3.2344473
